Timestamp,Temperature
2025-06-24 14:13:26,26.19
2025-06-24 14:13:28,26.19
2025-06-24 14:13:29,26.19
2025-06-24 14:13:31,26.19
2025-06-24 14:13:33,26.19
2025-06-24 14:13:34,26.19
2025-06-24 14:13:36,26.12
2025-06-24 14:13:38,26.12
2025-06-24 14:13:39,26.12
2025-06-24 14:13:41,26.12
2025-06-24 14:13:43,26.12
2025-06-24 14:13:44,26.12
2025-06-24 14:13:46,26.12
2025-06-24 14:13:48,26.12
2025-06-24 14:13:49,26.12
2025-06-24 14:13:51,26.12
2025-06-24 14:13:53,26.12
2025-06-24 14:13:54,26.12
2025-06-24 14:13:56,26.12
2025-06-24 14:13:57,26.12
2025-06-24 14:13:59,26.12
2025-06-24 14:14:01,26.12
2025-06-24 14:14:02,26.12
2025-06-24 14:14:04,26.12
2025-06-24 14:14:06,26.12
2025-06-24 14:14:07,26.12
2025-06-24 14:14:09,26.12
2025-06-24 14:14:11,26.12
2025-06-24 14:14:12,26.12
2025-06-24 14:14:14,26.12
2025-06-24 14:14:16,26.12
2025-06-24 14:14:17,26.12
2025-06-24 14:14:19,26.12
2025-06-24 14:14:21,26.12
2025-06-24 14:14:22,26.12
2025-06-24 14:14:24,26.19
2025-06-24 14:14:26,26.19
2025-06-24 14:14:27,26.19
2025-06-24 14:14:29,26.19
2025-06-24 14:14:31,26.19
2025-06-24 14:14:32,26.19
2025-06-24 14:14:34,26.19
2025-06-24 14:14:35,26.19
2025-06-24 14:14:37,26.19
2025-06-24 14:14:39,26.19
2025-06-24 14:14:40,26.19
2025-06-24 14:14:42,26.12
2025-06-24 14:14:44,26.12
2025-06-24 14:14:45,26.12
2025-06-24 14:14:47,26.12
2025-06-24 14:14:49,26.12
2025-06-24 14:14:50,26.12
2025-06-24 14:14:52,26.12
2025-06-24 14:14:54,26.12
2025-06-24 14:14:55,26.12
2025-06-24 14:14:57,26.12
2025-06-24 14:14:59,26.06
2025-06-24 14:15:00,26.12
2025-06-24 14:15:02,26.06
2025-06-24 14:15:04,26.06
2025-06-24 14:15:05,26.06
2025-06-24 14:15:07,26.06
2025-06-24 14:15:09,26.06
2025-06-24 14:15:10,26.06
2025-06-24 14:15:12,26.06
2025-06-24 14:15:13,26.06
2025-06-24 14:15:15,26.06
2025-06-24 14:15:17,26.06
2025-06-24 14:15:18,26.06
2025-06-24 14:15:20,26.06
2025-06-24 14:15:22,26.12
2025-06-24 14:15:23,26.12
2025-06-24 14:15:25,26.12
2025-06-24 14:15:27,26.12
2025-06-24 14:15:28,26.12
2025-06-24 14:15:30,26.06
2025-06-24 14:15:32,26.12
2025-06-24 14:15:33,26.12
2025-06-24 14:15:35,26.12
2025-06-24 14:15:37,26.12
2025-06-24 14:15:38,26.12
2025-06-24 14:15:40,26.12
2025-06-24 14:15:42,26.12
2025-06-24 14:15:43,26.12
2025-06-24 14:15:45,26.12
2025-06-24 14:15:47,26.12
2025-06-24 14:15:48,26.12
2025-06-24 14:15:50,26.12
2025-06-24 14:15:51,26.12
2025-06-24 14:15:53,26.12
2025-06-24 14:15:55,26.12
2025-06-24 14:15:56,26.12
2025-06-24 14:15:58,26.12
2025-06-24 14:16:00,26.12
2025-06-24 14:16:01,26.12
2025-06-24 14:16:03,26.12
2025-06-24 14:16:05,26.12
2025-06-24 14:16:06,26.12
2025-06-24 14:16:08,26.12
2025-06-24 14:16:10,26.12
2025-06-24 14:16:11,26.12
2025-06-24 14:16:13,26.12
2025-06-24 14:16:15,26.12
2025-06-24 14:16:16,26.06
2025-06-24 14:16:18,26.12
2025-06-24 14:16:20,26.12
2025-06-24 14:16:21,26.12
2025-06-24 14:16:23,26.12
2025-06-24 14:16:25,26.12
2025-06-24 14:16:26,26.12
2025-06-24 14:16:28,26.12
2025-06-24 14:16:29,26.06
2025-06-24 14:16:31,26.06
2025-06-24 14:16:33,26.06
2025-06-24 14:16:34,26.12
2025-06-24 14:16:36,26.06
2025-06-24 14:16:38,26.06
2025-06-24 14:16:39,26.06
2025-06-24 14:16:41,26.06
2025-06-24 14:16:43,26.06
2025-06-24 14:16:44,26.06
2025-06-24 14:16:46,26.12
2025-06-24 14:16:48,26.06
2025-06-24 14:16:49,26.06
2025-06-24 14:16:51,26.06
2025-06-24 14:16:53,26.12
2025-06-24 14:16:54,26.06
2025-06-24 14:16:56,26.06
2025-06-24 14:16:58,26.06
2025-06-24 14:16:59,26.06
2025-06-24 14:17:01,26.06
2025-06-24 14:17:03,26.06
2025-06-24 14:17:04,26.06
2025-06-24 14:17:06,26.06
2025-06-24 14:17:07,26.06
2025-06-24 14:17:09,26.06
2025-06-24 14:17:11,26.06
2025-06-24 14:17:12,26.06
2025-06-24 14:17:14,26.06
2025-06-24 14:17:16,26.06
2025-06-24 14:17:17,26.06
2025-06-24 14:17:19,26.06
2025-06-24 14:17:21,26.06
2025-06-24 14:17:22,26.06
2025-06-24 14:17:24,26.06
2025-06-24 14:17:26,26.06
2025-06-24 14:17:27,26.06
2025-06-24 14:17:29,26.06
2025-06-24 14:17:31,26.06
2025-06-24 14:17:32,26.0
2025-06-24 14:17:34,26.06
2025-06-24 14:17:36,26.06
2025-06-24 14:17:37,26.06
2025-06-24 14:17:39,26.06
2025-06-24 14:17:41,26.06
2025-06-24 14:17:42,26.06
2025-06-24 14:17:44,26.06
2025-06-24 14:17:45,26.06
2025-06-24 14:17:47,26.06
2025-06-24 14:17:49,26.06
2025-06-24 14:17:50,26.06
2025-06-24 14:17:52,26.06
2025-06-24 14:17:54,26.06
2025-06-24 14:17:55,26.06
2025-06-24 14:17:57,26.06
2025-06-24 14:17:59,26.06
2025-06-24 14:18:00,26.06
2025-06-24 14:18:02,26.06
2025-06-24 14:18:04,26.06
2025-06-24 14:18:05,26.06
2025-06-24 14:18:07,26.12
2025-06-24 14:18:09,26.06
2025-06-24 14:18:10,26.06
2025-06-24 14:18:12,26.12
2025-06-24 14:18:14,26.12
2025-06-24 14:18:15,26.12
2025-06-24 14:18:17,26.12
2025-06-24 14:18:19,26.06
2025-06-24 14:18:20,26.12
2025-06-24 14:18:22,26.12
2025-06-24 14:18:23,26.12
2025-06-24 14:18:25,26.12
2025-06-24 14:18:27,26.12
2025-06-24 14:18:28,26.06
2025-06-24 14:18:30,26.06
2025-06-24 14:18:32,26.06
2025-06-24 14:18:33,26.06
2025-06-24 14:18:35,26.06
2025-06-24 14:18:37,26.06
2025-06-24 14:18:38,26.06
2025-06-24 14:18:40,26.06
2025-06-24 14:18:42,26.06
2025-06-24 14:18:43,26.06
2025-06-24 14:18:45,26.06
2025-06-24 14:18:47,26.12
2025-06-24 14:18:48,26.12
2025-06-24 14:18:50,26.06
2025-06-24 14:18:52,26.06
2025-06-24 14:18:53,26.06
2025-06-24 14:18:55,26.06
2025-06-24 14:18:57,26.06
2025-06-24 14:18:58,26.06
2025-06-24 14:19:00,26.06
2025-06-24 14:19:01,26.06
2025-06-24 14:19:03,26.06
2025-06-24 14:19:05,26.06
2025-06-24 14:19:06,26.06
2025-06-24 14:19:08,26.06
2025-06-24 14:19:10,26.06
2025-06-24 14:19:11,26.06
2025-06-24 14:19:13,26.06
2025-06-24 14:19:15,26.06
2025-06-24 14:19:16,26.06
2025-06-24 14:19:18,26.06
2025-06-24 14:19:20,26.06
2025-06-24 14:19:21,26.06
2025-06-24 14:19:23,26.06
2025-06-24 14:19:25,26.06
2025-06-24 14:19:26,26.06
2025-06-24 14:19:28,26.06
2025-06-24 14:19:30,26.06
2025-06-24 14:19:31,26.06
2025-06-24 14:19:33,26.06
2025-06-24 14:19:35,26.06
2025-06-24 14:19:36,26.06
2025-06-24 14:19:38,26.06
2025-06-24 14:29:03,26.31
2025-06-24 14:29:04,26.31
2025-06-24 14:29:06,26.31
2025-06-24 14:29:08,26.31
2025-06-24 14:29:09,26.31
2025-06-24 14:29:11,26.31
2025-06-24 14:29:13,26.31
2025-06-24 14:29:14,26.31
2025-06-24 14:29:16,26.31
2025-06-24 14:29:18,26.25
2025-06-24 14:29:19,26.25
2025-06-24 14:29:21,26.25
2025-06-24 14:29:23,26.25
2025-06-24 14:29:24,26.31
2025-06-24 14:29:26,26.31
2025-06-24 14:29:28,26.25
2025-06-24 14:29:29,26.31
2025-06-24 14:29:31,26.31
2025-06-24 14:29:33,26.31
2025-06-24 14:29:34,26.31
2025-06-24 14:29:36,26.31
2025-06-24 14:29:38,26.31
2025-06-24 14:29:39,26.31
2025-06-24 14:29:41,26.37
2025-06-24 14:29:43,26.31
2025-06-24 14:29:44,26.31
2025-06-24 14:29:46,26.31
2025-06-24 14:29:47,26.31
2025-06-24 14:29:49,26.31
2025-06-24 14:29:51,26.31
2025-06-24 14:29:52,26.31
2025-06-24 14:29:54,26.31
2025-06-24 14:29:56,26.31
2025-06-24 14:29:57,26.31
2025-06-24 14:29:59,26.31
2025-06-24 14:30:01,26.31
2025-06-24 14:30:02,26.31
2025-06-24 14:30:04,26.31
2025-06-24 14:30:06,26.31
2025-06-24 14:30:07,26.31
2025-06-24 14:30:09,26.31
2025-06-24 14:30:11,26.31
2025-06-24 14:30:12,26.31
2025-06-24 14:30:14,26.31
2025-06-24 14:30:16,26.31
2025-06-24 14:30:17,26.31
2025-06-24 14:30:19,26.31
2025-06-24 14:30:20,26.31
2025-06-24 14:30:22,26.31
2025-06-24 14:30:24,26.31
2025-06-24 14:30:25,26.31
2025-06-24 14:30:27,26.25
2025-06-24 14:30:29,26.31
2025-06-24 14:30:30,26.31
2025-06-24 14:30:32,26.31
2025-06-24 14:30:34,26.31
2025-06-24 14:30:35,26.31
2025-06-24 14:51:50,26.25
2025-06-24 14:51:51,26.25
2025-06-24 14:51:53,26.25
2025-06-24 14:51:55,26.25
2025-06-06/24/25 14:53:24,26.19
2025-06-06/24/25 14:53:25,26.19
2025-06-06/24/25 14:53:27,26.19
2025-06-06/24/25 14:53:29,26.19
2025-06-06/24/25 14:53:30,26.19
2025-06-06/24/25 14:53:32,26.19
2025-06-06/24/25 14:53:34,26.19
2025-06-06/24/25 14:53:35,26.19
2025-06-06/24/25 14:53:37,26.19
2025-06-06/24/25 14:53:39,26.25
2025-06-06/24/25 14:53:40,26.19
2025-06-06/24/25 14:53:42,26.25
2025-06-06/24/25 14:53:44,26.25
2025-06-06/24/25 14:53:45,26.19
2025-06-06/24/25 14:53:47,26.19
2025-06-06/24/25 14:53:49,26.19
2025-06-06/24/25 14:53:50,26.25
2025-06-06/24/25 14:53:52,26.25
2025-06-06/24/25 14:53:53,26.25
2025-06-06/24/25 14:53:55,26.25
2025-06-06/24/25 14:53:57,26.25
2025-06-06/24/25 14:53:58,26.25
2025-06-06/24/25 14:54:00,26.25
2025-06-06/24/25 14:54:02,26.25
2025-06-06/24/25 14:54:03,26.25
2025-06-06/24/25 14:54:05,26.25
2025-06-06/24/25 14:54:07,26.25
2025-06-06/24/25 14:54:08,26.25
2025-06-06/24/25 14:54:10,26.25
2025-06-06/24/25 14:54:12,26.25
2025-06-06/24/25 14:54:13,26.25
2025-06-06/24/25 14:54:15,26.25
2025-06-06/24/25 14:54:17,26.25
2025-06-06/24/25 14:54:18,26.25
2025-06-06/24/25 14:54:20,26.25
2025-06-06/24/25 14:54:22,26.25
2025-06-06/24/25 14:54:23,26.25
2025-06-06/24/25 14:54:25,26.25
2025-06-06/24/25 14:54:27,26.25
2025-06-06/24/25 14:54:28,26.25
2025-06-06/24/25 14:54:30,26.25
2025-06-06/24/25 14:54:31,26.25
2025-06-06/24/25 14:54:33,26.25
2025-06-06/24/25 14:54:35,26.25
2025-06-06/24/25 14:54:36,26.25
2025-06-06/24/25 14:54:38,26.25
2025-06-06/24/25 14:54:40,26.25
2025-06-06/24/25 14:54:41,26.25
2025-06-06/24/25 14:54:43,26.25
2025-06-06/24/25 14:54:45,26.25
2025-06-06/24/25 14:54:46,26.25
2025-06-24 14:55:19,26.25
2025-06-24 14:55:21,26.25
2025-06-24 14:55:23,26.19
2025-06-24 14:55:24,26.25
2025-06-24 14:55:26,26.19
2025-06-24 14:56:01,26.19
2025-06-24 14:56:02,26.19
2025-06-24 14:56:04,26.19
2025-06-24 14:56:06,26.25
2025-06-24 14:56:07,26.25
2025-06-24 14:56:09,26.25
2025-06-24 15:02:57,26.19
2025-06-24 15:02:59,26.12
2025-06-24 15:03:00,26.19
2025-06-24 15:03:02,26.12
2025-06-24 15:03:04,26.12
2025-06-24 15:03:05,26.12
2025-06-24 15:03:07,26.12
2025-06-24 15:03:09,26.12
2025-06-24 15:03:10,26.12
2025-06-24 15:03:12,26.12
2025-06-24 15:03:13,26.12
2025-06-24 15:03:15,26.12
2025-06-24 15:03:17,26.19
2025-06-24 15:03:18,26.12
2025-06-24 15:03:20,26.19
2025-06-24 15:03:22,26.19
2025-06-24 15:03:23,26.19
2025-06-24 15:03:25,26.19
2025-06-24 15:03:27,26.19
2025-06-24 15:03:28,26.19
2025-06-24 15:03:30,26.19
2025-06-24 15:03:32,26.19
2025-06-24 15:03:33,26.19
2025-06-24 15:03:35,26.12
2025-06-24 15:03:37,26.19
2025-06-24 15:03:38,26.19
2025-06-24 15:03:40,26.12
2025-06-24 15:03:42,26.12
2025-06-24 15:03:43,26.12
2025-06-24 15:03:45,26.19
2025-06-24 15:03:47,26.12
2025-06-24 15:03:48,26.12
2025-06-24 15:03:50,26.12
2025-06-24 15:03:52,26.12
2025-06-24 15:03:53,26.12
2025-06-24 15:03:55,26.12
2025-06-24 15:03:56,26.12
2025-06-24 15:03:58,26.12
2025-06-24 15:04:00,26.12
2025-06-24 15:04:01,26.12
2025-06-24 15:04:03,26.12
2025-06-24 15:23:04.293577,26.12
2025-06-24 15:23:05.934198,26.12
2025-06-24 15:23:07.590389,26.12
2025-06-24 15:23:09.246467,26.12
2025-06-24 15:23:10.887073,26.12
2025-06-24 15:23:12.574821,26.12
2025-06-24 15:23:14.231066,26.12
2025-06-24 15:23:15.887319,26.12
2025-06-24 15:25:26.368919,26.06
2025-06-24 15:25:28.025113,26.06
2025-06-24 15:25:29.665786,26.06
2025-06-24 15:29:19,26.06
2025-06-24 15:29:20,26.06
2025-06-24 15:29:22,26.06
2025-06-24 15:29:24,26.06
2025-06-24 15:30:35,26.06
2025-06-24 15:30:36,26.06
2025-06-24 15:30:38,26.06
2025-06-24 16:06:31,26.12
2025-06-24 16:06:33,26.12
2025-06-24 16:06:35,26.12
2025-06-24 16:06:36,26.12
2025-06-24 16:06:38,26.12
2025-06-24 16:10:51,26.12
2025-06-24 16:10:53,26.12
2025-06-24 16:10:54,26.12
2025-06-24 16:10:56,26.12
2025-06-24 16:10:58,26.12
2025-06-24 16:10:59,26.12
2025-06-24 16:12:53,26.37
2025-06-24 16:12:55,26.37
2025-06-24 16:12:56,26.37
2025-06-24 16:12:58,26.37
2025-06-24 16:13:00,26.37
2025-06-24 16:13:01,26.37
2025-06-24 16:13:03,26.37
2025-06-24 16:13:05,26.37
2025-06-24 16:13:06,26.37
2025-06-24 16:13:08,26.37
2025-06-24 16:13:10,26.37
2025-06-24 16:20:24,27.06
2025-06-24 16:20:26,27.06
2025-06-24 16:20:28,27.06
2025-06-24 16:20:29,27.06
2025-06-24 16:20:31,27.06
2025-06-24 16:20:32,27.06
2025-06-24 16:21:09,27.06
2025-06-24 16:21:10,27.06
2025-06-24 16:21:12,27.06
2025-06-24 16:21:14,27.06
2025-06-24 16:21:15,27.13
2025-06-24 16:21:17,27.13
2025-06-24 16:21:19,27.06
2025-06-24 16:21:20,27.13
2025-06-24 16:21:22,27.13
2025-06-24 16:21:24,27.13
2025-06-24 16:21:25,27.13
2025-06-24 16:21:27,27.13
2025-06-24 16:28:38,27.25
2025-06-24 16:28:40,27.25
2025-06-24 16:28:42,27.25
2025-06-24 16:28:43,27.25
2025-06-24 16:28:45,27.25
2025-06-24 16:28:47,27.25
2025-06-24 16:28:48,27.25
2025-06-24 16:28:50,27.25
2025-06-24 16:33:22,27.37
2025-06-24 16:33:24,27.37
2025-06-24 16:33:26,27.37
2025-06-24 16:33:27,27.37
2025-06-24 16:33:29,27.37
2025-06-24 16:39:37,27.5
2025-06-24 16:39:39,27.5
2025-06-24 16:39:41,27.5
2025-06-24 16:39:42,27.5
2025-06-24 16:39:44,27.5
2025-06-24 16:43:50,27.62
2025-06-24 16:43:52,27.62
2025-06-24 16:43:54,27.62
2025-06-24 16:43:55,27.62
2025-06-24 16:43:57,27.62
2025-06-24 16:43:58,27.62
2025-06-24 16:44:00,27.62
2025-06-24 16:44:02,27.62
2025-06-24 16:44:03,27.62
2025-06-24 16:44:05,27.62
2025-06-24 16:44:07,27.62
2025-06-24 16:44:08,27.62
2025-06-24 16:44:10,27.62
2025-06-24 16:44:12,27.62
2025-06-24 16:44:13,27.62
2025-06-24 16:44:15,27.62
2025-06-24 16:52:20,28.0
2025-06-24 16:52:21,28.0
2025-06-24 16:52:23,28.06
2025-06-24 16:52:24,28.0
2025-06-24 16:52:26,28.06
2025-06-24 16:52:28,28.06
2025-06-24 16:52:29,28.06
2025-06-24 16:52:31,28.0
2025-06-24 16:52:33,28.06
2025-06-24 16:52:34,28.0
2025-06-24 16:52:36,28.06
2025-06-24 16:52:38,28.0
2025-06-24 16:52:39,28.0
2025-06-24 16:52:41,28.0
2025-06-24 16:56:16,28.12
2025-06-24 16:56:17,28.19
2025-06-24 16:56:19,28.12
2025-06-24 16:56:21,28.12
2025-06-24 16:56:22,28.12
2025-06-24 16:56:24,28.12
2025-06-24 16:56:26,28.19
2025-06-24 16:56:27,28.12
2025-06-24 17:06:17,28.25
2025-06-24 17:06:19,28.25
2025-06-24 17:06:21,28.25
2025-06-24 17:06:22,28.25
2025-06-24 17:06:24,28.25
2025-06-24 17:06:26,28.25
2025-06-24 17:06:27,28.25
2025-06-24 17:06:29,28.25
2025-06-24 17:06:31,28.25
2025-06-24 17:20:12,28.44
2025-06-24 17:20:13,28.44
2025-06-24 17:20:15,28.44
2025-06-24 17:20:17,28.44
2025-06-24 17:20:18,28.44
2025-06-24 17:20:20,28.44
2025-06-24 17:20:22,28.38
2025-06-24 17:20:23,28.44
2025-06-24 17:20:25,28.38
2025-06-24 17:20:27,28.38
2025-06-24 17:20:28,28.44
2025-06-24 17:20:30,28.44
2025-06-24 17:20:31,28.44
2025-06-24 17:20:33,28.44
2025-06-24 17:20:35,28.44
2025-06-24 17:20:36,28.44
2025-06-24 17:20:38,28.44
2025-06-24 17:20:40,28.44
2025-06-24 17:20:41,28.44
2025-06-24 17:20:43,28.44
2025-06-24 17:20:45,28.44
2025-06-24 17:20:46,28.44
2025-06-24 17:20:48,28.44
2025-06-24 17:20:50,28.44
2025-06-24 17:28:36,28.5
2025-06-24 17:28:38,28.5
2025-06-24 17:28:39,28.5
2025-06-24 17:28:41,28.5
2025-06-24 17:28:43,28.5
2025-06-24 17:28:44,28.5
2025-06-24 17:28:46,28.5
2025-06-24 17:28:48,28.5
2025-06-24 17:28:49,28.5
2025-06-24 17:28:51,28.5
2025-06-24 17:28:53,28.5
2025-06-24 17:28:54,28.5
2025-06-24 17:28:56,28.5
2025-06-24 17:28:58,28.5
2025-06-24 17:28:59,28.5
2025-06-24 17:29:01,28.5
2025-06-24 17:29:02,28.5
2025-06-24 17:29:04,28.5
2025-06-24 17:29:06,28.5
2025-06-24 17:29:07,28.5
2025-06-24 17:29:09,28.5
2025-06-24 17:29:11,28.5
2025-06-24 17:29:12,28.5
2025-06-24 17:29:14,28.5
2025-06-24 17:29:16,28.5
2025-06-24 17:29:17,28.5
2025-06-24 17:29:19,28.5
2025-06-24 17:29:21,28.5
2025-06-24 17:29:22,28.5
2025-06-24 17:32:31,28.56
2025-06-24 17:32:32,28.5
2025-06-24 17:32:34,28.5
2025-06-24 17:32:36,28.56
2025-06-24 17:32:37,28.5
2025-06-24 17:32:39,28.5
2025-06-24 17:32:41,28.5
2025-06-24 17:32:42,28.5
2025-06-24 17:32:44,28.5
2025-06-24 17:32:46,28.5
2025-06-24 17:32:47,28.56
2025-06-24 17:32:49,28.5
2025-06-24 17:32:50,28.5
2025-06-24 17:32:52,28.56
2025-06-24 17:32:54,28.75
2025-06-24 17:32:55,29.25
2025-06-24 17:32:57,29.12
2025-06-24 19:01:14,28.69
2025-06-24 19:01:15,28.69
2025-06-24 19:01:17,28.69
2025-06-24 19:01:19,28.69
2025-06-24 19:01:20,28.69
2025-06-24 19:01:22,28.69
2025-06-24 19:01:24,28.69
2025-06-24 19:01:25,28.69
2025-06-24 19:01:27,28.69
2025-06-24 19:01:29,28.69
2025-06-24 19:01:30,28.69
2025-06-24 19:01:32,28.69
2025-06-24 19:01:34,28.69
2025-06-24 19:01:35,28.69
2025-06-24 19:01:37,28.69
2025-06-24 19:01:38,28.69
2025-06-24 19:01:40,28.69
2025-06-24 19:01:42,28.69
2025-06-24 19:01:43,28.69
2025-06-24 19:01:45,28.69
2025-06-24 19:01:47,28.69
2025-06-24 19:01:48,28.69
2025-06-24 19:01:50,28.69
2025-06-24 19:01:52,28.69
2025-06-24 19:01:53,28.69
2025-06-24 19:01:55,28.69
2025-06-24 19:01:57,28.69
2025-06-24 19:01:58,28.75
2025-06-24 19:02:00,28.81
2025-06-24 19:02:02,28.87
2025-06-24 19:02:03,29.0
2025-06-24 19:02:05,29.12
2025-06-24 19:02:07,29.19
2025-06-24 19:02:08,29.31
2025-06-24 19:02:10,29.44
2025-06-24 19:02:12,29.5
2025-06-24 19:02:13,29.56
2025-06-24 19:02:15,29.63
